"","country","agegrp","st","year","N_cases","pct","total_cases"
"237","Austria",5,"STRPNE_15A",2020,10.5374995189012,1.65745856281768,635.762471249204
"238","Austria",5,"STRPNE_15A",2021,33.6271479875009,5.43478260434783,618.739523465008
"239","Austria",5,"STRPNE_15A",2022,31.4221759054121,3.40909090681818,921.717160506566
"240","Austria",5,"STRPNE_15A",2023,44.3834334993046,2.98165137745413,1488.55207670862
"241","Austria",5,"STRPNE_15A",2024,46.4007187585401,2.82258064649194,1643.911178099
"242","Austria",5,"STRPNE_15B",2010,3.44380946979548,0.729927001459854,471.801901136396
"243","Austria",5,"STRPNE_15B",2012,0,0,327.192901588246
"244","Austria",5,"STRPNE_15B",2013,14.0212529674289,2.48447204397515,564.355433237031
"245","Austria",5,"STRPNE_15B",2014,3.54975867279008,0.684931500890411,518.264770736256
"246","Austria",5,"STRPNE_15B",2015,6.95611462413352,0.952380951809524,730.392035972255
"247","Austria",5,"STRPNE_15B",2016,17.1633523970359,2.32558139511628,738.024153146347
"248","Austria",5,"STRPNE_15B",2017,10.2631822420969,1.07526881247312,954.475952714705
"249","Austria",5,"STRPNE_15B",2018,6.85041445864341,0.617283950925926,1109.76714174535
"250","Austria",5,"STRPNE_15B",2019,13.5837688637397,1.17994100141593,1151.22441269853
"251","Austria",5,"STRPNE_15B",2020,10.5374995189012,1.65745856281768,635.762471249204
"252","Austria",5,"STRPNE_15B",2021,0,0,618.739523465008
"253","Austria",5,"STRPNE_15B",2022,10.4740586044135,1.13636363227273,921.717160506566
"254","Austria",5,"STRPNE_15B",2023,47.7975438028331,3.21100917802752,1488.55207670862
"255","Austria",5,"STRPNE_15B",2024,26.5146963864826,1.61290322370968,1643.911178099
"256","Austria",5,"STRPNE_15B/C",2012,0,0,327.192901588246
"257","Austria",5,"STRPNE_15B/C",2013,0,0,564.355433237031
"258","Austria",5,"STRPNE_15B/C",2014,0,0,518.264770736256
"259","Austria",5,"STRPNE_15B/C",2015,0,0,730.392035972255
"260","Austria",5,"STRPNE_15B/C",2016,0,0,738.024153146347
"261","Austria",5,"STRPNE_15B/C",2017,0,0,954.475952714705
"262","Austria",5,"STRPNE_15B/C",2018,0,0,1109.76714174535
"263","Austria",5,"STRPNE_15B/C",2019,0,0,1151.22441269853
"264","Austria",5,"STRPNE_15B/C",2020,0,0,635.762471249204
"265","Austria",5,"STRPNE_15B/C",2021,0,0,618.739523465008
"266","Austria",5,"STRPNE_15B/C",2022,0,0,921.717160506566
"267","Austria",5,"STRPNE_15B/C",2023,0,0,1488.55207670862
"268","Austria",5,"STRPNE_15B/C",2024,0,0,1643.911178099
"269","Austria",5,"STRPNE_15C",2010,3.44380946979548,0.729927001459854,471.801901136396
"270","Austria",5,"STRPNE_15C",2012,4.03941853731861,1.23456790098765,327.192901588246
"271","Austria",5,"STRPNE_15C",2013,7.01062648371446,1.24223602198758,564.355433237031
"272","Austria",5,"STRPNE_15C",2014,3.54975867279008,0.684931500890411,518.264770736256
"273","Austria",5,"STRPNE_15C",2015,10.4341718996807,1.42857142271429,730.392035972255
"274","Austria",5,"STRPNE_15C",2016,6.86534091453292,0.930232552046512,738.024153146347
"275","Austria",5,"STRPNE_15C",2017,3.4210606837339,0.358422930824373,954.475952714705
"276","Austria",5,"STRPNE_15C",2018,10.2756216324768,0.925925921388889,1109.76714174535
"277","Austria",5,"STRPNE_15C",2019,10.1878266478048,0.884955751061947,1151.22441269853
"278","Austria",5,"STRPNE_15C",2020,10.5374995189012,1.65745856281768,635.762471249204
"279","Austria",5,"STRPNE_15C",2021,6.72542959750018,1.08695652086957,618.739523465008
"280","Austria",5,"STRPNE_15C",2022,10.4740586044135,1.13636363227273,921.717160506566
"281","Austria",5,"STRPNE_15C",2023,20.4846615234605,1.37614678344037,1488.55207670862
"282","Austria",5,"STRPNE_15C",2024,19.8860222076664,1.20967741278226,1643.911178099
"283","Austria",5,"STRPNE_15F",2010,3.44380946979548,0.729927001459854,471.801901136396
"284","Austria",5,"STRPNE_15F",2012,0,0,327.192901588246
